timestamp,station_id,station_name,road_type,direction,settlement_size,distance_to_city_km,total_pumps,shop_area_m2,has_car_wash,has_cafe,has_shop,competitors_within_5km,corporate_customer_ratio,staff_engagement_score,customer_loyalty_score,temperature,weather_condition,precipitation_mm,visibility_km,wind_speed_ms,is_snow,is_rain,is_fog,traffic_Passengers_cars,traffic_Truck_short,traffic_Truck,traffic_Truck_long,traffic_Transporter,traffic_Undefined,total_traffic,sales_AI92,sales_AI95,sales_AI98,sales_DT_EURO,sales_DT_TANEKO,sales_DT_SUMMER,sales_DT_WINTER,total_fuel_sales,shop_напитки,shop_закуски,shop_автотовары,shop_кофе,shop_табак,shop_total_revenue,promotion_fuel_active,promotion_shop_active,promotion_cafe_active,ad_active,ad_channel,competitor_price_AI92,competitor_price_AI95,competitor_price_DT,price_AI92,price_AI95,price_AI98,price_DT_EURO,price_DT_TANEKO,price_DT_SUMMER,price_DT_WINTER,hour,day_of_week,week_of_year,month,quarter,season,is_weekend,is_holiday,holiday_name,is_rush_hour,is_night
2023-01-07 07:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-12.9,облачно,0.0,14.6,0.1,0,0,0,211,28,49,42,14,7,352,58.0,66.0,17.0,17.0,5.0,0.0,8.0,171.0,78.0,156.0,219.0,138.0,44.0,635.0,1,0,0,0,,48.1,52.0,52.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,7,5,1,1,1,winter,1,1,Рождество,1,0
2023-01-07 08:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-15.4,снег,1.5,2.5,0.3,1,0,0,197,26,46,39,13,6,329,38.0,44.0,11.0,11.0,3.0,0.0,5.0,112.0,37.0,75.0,109.0,68.0,23.0,312.0,1,0,0,0,,51.7,50.2,49.0,50.4,52.8,56.9,50.5,52.6,50.5,52.3,8,5,1,1,1,winter,1,1,Рождество,1,0
2023-01-07 09:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-8.9,снег,0.7,2.8,0.9,1,0,0,175,23,40,35,11,5,292,40.0,46.0,12.0,12.0,3.0,0.0,6.0,119.0,40.0,76.0,118.0,72.0,22.0,328.0,1,0,0,0,,50.0,53.9,49.9,50.4,52.8,56.9,50.5,52.6,50.5,52.3,9,5,1,1,1,winter,1,1,Рождество,1,0
2023-01-07 10:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-14.4,ясно,0.0,13.1,4.1,0,0,0,88,14,25,21,7,3,160,14.0,16.0,4.0,4.0,1.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,50.6,53.0,51.2,50.4,52.8,56.9,50.5,52.6,50.5,52.3,10,5,1,1,1,winter,1,1,Рождество,0,0
2023-01-07 11:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-14.7,облачно,0.0,9.9,3.2,0,0,0,85,14,24,21,7,3,156,14.0,16.0,4.0,4.0,1.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.8,54.1,48.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,11,5,1,1,1,winter,1,1,Рождество,0,0
2023-01-07 12:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-16.2,снег,0.1,5.3,1.2,1,0,0,70,11,20,17,5,2,129,17.0,19.0,5.0,5.0,1.0,0.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,email,49.1,53.2,48.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,12,5,1,1,1,winter,1,1,Рождество,0,0
2023-01-07 13:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-10.3,снег,0.9,4.9,1.1,1,0,0,74,12,21,18,6,3,135,15.0,17.0,4.0,4.0,1.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,соцсети,49.5,50.2,48.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,13,5,1,1,1,winter,1,1,Рождество,0,0
2023-01-07 14:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-17.2,снег,1.1,2.0,8.4,1,0,0,74,12,21,18,6,3,136,15.0,17.0,4.0,4.0,1.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.6,53.2,50.9,50.4,52.8,56.9,50.5,52.6,50.5,52.3,14,5,1,1,1,winter,1,1,Рождество,0,0
2023-01-07 15:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-18.1,ясно,0.0,11.3,1.8,0,0,0,86,14,25,21,7,3,158,13.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.7,54.7,48.5,50.4,52.8,56.9,50.5,52.6,50.5,52.3,15,5,1,1,1,winter,1,1,Рождество,0,0
2023-01-07 16:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-12.1,ясно,0.0,8.5,2.4,0,0,0,99,16,28,24,8,4,180,16.0,18.0,5.0,5.0,1.0,0.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,52.7,50.5,51.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,16,5,1,1,1,winter,1,1,Рождество,0,0
2023-01-07 17:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-4.2,ясно,0.0,11.8,2.0,0,0,0,307,44,78,66,22,11,530,86.0,99.0,25.0,25.0,7.0,0.0,12.0,254.0,114.0,244.0,343.0,193.0,69.0,963.0,1,0,0,1,билборд,49.7,50.4,48.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,17,5,1,1,1,winter,1,1,Рождество,1,0
2023-01-07 18:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-6.7,ясно,0.0,12.6,0.7,0,0,0,277,40,70,60,20,10,479,89.0,101.0,25.0,25.0,8.0,0.0,13.0,261.0,141.0,287.0,477.0,283.0,99.0,1287.0,1,0,0,0,,48.0,54.9,51.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,18,5,1,1,1,winter,1,1,Рождество,1,0
2023-01-07 19:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-1.2,снег,0.6,2.3,11.1,1,0,0,204,29,52,44,14,7,353,52.0,59.0,15.0,15.0,4.0,0.0,7.0,152.0,82.0,147.0,206.0,124.0,42.0,601.0,1,0,0,0,,49.0,52.6,49.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,19,5,1,1,1,winter,1,1,Рождество,1,0
2023-01-07 20:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-0.8,облачно,0.0,8.8,0.0,0,0,0,78,12,22,19,6,3,142,11.0,12.0,3.0,3.0,1.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,соцсети,49.7,51.8,52.9,50.4,52.8,56.9,50.5,52.6,50.5,52.3,20,5,1,1,1,winter,1,1,Рождество,0,0
2023-01-07 21:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-9.2,облачно,0.0,8.6,2.0,0,0,0,90,15,26,22,7,3,165,13.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,соцсети,51.0,51.6,50.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,21,5,1,1,1,winter,1,1,Рождество,0,0
2023-01-07 22:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-13.6,облачно,0.0,12.7,4.5,0,0,0,13,3,6,5,1,0,31,2.0,2.0,0.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,радио,48.9,52.7,51.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,22,5,1,1,1,winter,1,1,Рождество,0,1
2023-01-07 23:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-2.2,снег,2.9,4.0,1.2,1,0,0,11,3,5,4,1,0,26,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,50.8,52.7,51.2,50.4,52.8,56.9,50.5,52.6,50.5,52.3,23,5,1,1,1,winter,1,1,Рождество,0,1
2023-01-08 00:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-13.9,снег,2.9,2.8,5.8,1,0,0,12,3,5,4,1,0,28,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,ТВ,51.8,51.5,52.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,0,6,1,1,1,winter,1,0,,0,1
2023-01-08 01:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-4.5,снег,0.6,6.9,0.1,1,0,0,10,2,4,4,1,0,24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.1,52.1,49.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,1,6,1,1,1,winter,1,0,,0,1
2023-01-08 02:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-15.6,снег,3.8,2.2,1.0,1,0,0,11,3,5,4,1,0,26,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,ТВ,50.3,52.4,51.0,50.4,52.8,56.9,50.5,52.6,50.5,52.3,2,6,1,1,1,winter,1,0,,0,1
2023-01-08 03:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-15.9,облачно,0.0,8.2,0.7,0,0,0,18,4,8,7,2,1,42,2.0,2.0,0.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.1,53.1,50.2,50.4,52.8,56.9,50.5,52.6,50.5,52.3,3,6,1,1,1,winter,1,0,,0,1
2023-01-08 04:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-22.3,снег,1.9,2.6,2.8,1,0,0,11,3,5,4,1,0,26,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.8,51.4,51.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,4,6,1,1,1,winter,1,0,,0,1
2023-01-08 05:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-16.4,снег,0.0,6.1,2.2,1,0,0,12,3,5,4,1,0,28,2.0,2.0,0.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.2,53.4,51.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,5,6,1,1,1,winter,1,0,,0,1
2023-01-08 06:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-14.7,снег,0.5,6.8,0.0,1,0,0,71,11,20,17,5,2,130,9.0,11.0,3.0,3.0,1.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,50.1,51.5,49.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,6,6,1,1,1,winter,1,0,,0,0
2023-01-08 07:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-13.6,снег,0.1,2.8,2.7,1,0,0,189,25,44,38,12,6,316,38.0,44.0,11.0,11.0,3.0,0.0,5.0,112.0,37.0,71.0,112.0,68.0,23.0,311.0,1,0,0,0,,51.7,54.1,50.9,50.4,52.8,56.9,50.5,52.6,50.5,52.3,7,6,1,1,1,winter,1,0,,1,0
2023-01-08 08:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-14.2,снег,0.0,3.1,3.3,1,0,0,203,27,47,40,13,6,339,44.0,51.0,13.0,13.0,4.0,0.0,6.0,131.0,40.0,81.0,108.0,73.0,23.0,325.0,1,0,0,0,,49.2,51.2,48.9,50.4,52.8,56.9,50.5,52.6,50.5,52.3,8,6,1,1,1,winter,1,0,,1,0
2023-01-08 09:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-10.7,снег,2.0,4.7,1.0,1,0,0,188,25,44,37,12,6,314,42.0,48.0,12.0,12.0,4.0,0.0,6.0,124.0,38.0,70.0,104.0,67.0,23.0,302.0,1,0,0,0,,52.4,52.0,51.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,9,6,1,1,1,winter,1,0,,1,0
2023-01-08 10:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-6.8,облачно,0.0,10.3,0.0,0,0,0,104,17,30,25,8,4,190,17.0,20.0,5.0,5.0,1.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.0,50.5,51.0,50.4,52.8,56.9,50.5,52.6,50.5,52.3,10,6,1,1,1,winter,1,0,,0,0
2023-01-08 11:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-15.2,снег,0.2,2.9,2.5,1,0,0,67,11,19,16,5,2,122,8.0,9.0,2.0,2.0,1.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.6,50.4,48.2,50.4,52.8,56.9,50.5,52.6,50.5,52.3,11,6,1,1,1,winter,1,0,,0,0
2023-01-08 12:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-22.1,облачно,0.0,12.0,1.3,0,0,0,96,15,27,23,7,3,175,28.0,31.0,8.0,8.0,2.0,0.0,4.0,81.0,37.0,73.0,119.0,65.0,22.0,316.0,1,0,0,0,,48.9,50.6,50.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,12,6,1,1,1,winter,1,0,,0,0
2023-01-08 13:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-15.5,снег,2.5,6.1,1.5,1,0,0,71,11,20,17,5,2,130,15.0,17.0,4.0,4.0,1.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.0,52.7,50.0,50.4,52.8,56.9,50.5,52.6,50.5,52.3,13,6,1,1,1,winter,1,0,,0,0
2023-01-08 14:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-11.7,облачно,0.0,10.9,0.4,0,0,0,101,16,29,24,8,4,184,27.0,31.0,8.0,8.0,2.0,0.0,4.0,80.0,39.0,73.0,114.0,62.0,22.0,310.0,1,0,0,1,радио,52.1,54.5,51.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,14,6,1,1,1,winter,1,0,,0,0
2023-01-08 15:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-13.0,снег,0.8,5.4,3.2,1,0,0,67,11,19,16,5,2,122,7.0,8.0,2.0,2.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.7,54.8,50.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,15,6,1,1,1,winter,1,0,,0,0
2023-01-08 16:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-13.9,облачно,0.0,11.3,1.4,0,0,0,89,14,25,21,7,3,162,13.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,билборд,50.1,54.9,51.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,16,6,1,1,1,winter,1,0,,0,0
2023-01-08 17:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-10.4,облачно,0.0,11.0,0.9,0,0,0,289,42,73,63,21,10,499,85.0,97.0,24.0,24.0,7.0,0.0,12.0,249.0,122.0,242.0,342.0,191.0,72.0,969.0,1,0,0,1,радио,51.5,53.8,49.6,50.4,52.8,56.9,50.5,52.6,50.5,52.3,17,6,1,1,1,winter,1,0,,1,0
2023-01-08 18:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-1.1,ясно,0.0,10.8,4.6,0,0,0,267,38,67,58,19,9,461,72.0,83.0,21.0,21.0,6.0,0.0,10.0,213.0,102.0,232.0,350.0,207.0,62.0,953.0,1,0,0,1,билборд,52.6,51.1,51.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,18,6,1,1,1,winter,1,0,,1,0
2023-01-08 19:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-18.4,снег,0.3,4.1,4.2,1,0,0,227,33,58,49,16,8,393,59.0,67.0,17.0,17.0,5.0,0.0,8.0,173.0,73.0,135.0,232.0,124.0,46.0,610.0,1,0,0,1,соцсети,48.7,51.4,48.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,19,6,1,1,1,winter,1,0,,1,0
2023-01-08 20:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-4.5,облачно,0.0,8.4,0.1,0,0,0,95,15,27,23,7,3,173,15.0,17.0,4.0,4.0,1.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.1,53.3,50.0,50.4,52.8,56.9,50.5,52.6,50.5,52.3,20,6,1,1,1,winter,1,0,,0,0
2023-01-08 21:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-15.8,облачно,0.0,14.3,1.4,0,0,0,100,16,29,24,8,4,183,16.0,18.0,4.0,4.0,1.0,0.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,52.0,55.1,48.5,50.4,52.8,56.9,50.5,52.6,50.5,52.3,21,6,1,1,1,winter,1,0,,0,0
2023-01-08 22:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-3.5,снег,0.4,5.8,0.2,1,0,0,11,2,4,4,1,0,25,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.9,54.2,48.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,22,6,1,1,1,winter,1,0,,0,1
2023-01-08 23:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-13.7,снег,0.3,6.1,2.6,1,0,0,10,2,4,3,1,0,23,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,мессенджеры,48.5,50.7,51.2,50.4,52.8,56.9,50.5,52.6,50.5,52.3,23,6,1,1,1,winter,1,0,,0,1
2023-01-09 00:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-11.7,снег,0.2,2.2,3.2,1,0,0,9,2,4,3,1,0,22,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.5,51.1,49.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,0,0,2,1,1,winter,0,0,,0,1
2023-01-09 01:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,0.6,облачно,0.0,11.1,2.9,0,0,0,14,3,6,5,1,0,32,2.0,2.0,0.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.4,53.3,50.6,50.4,52.8,56.9,50.5,52.6,50.5,52.3,1,0,2,1,1,winter,0,0,,0,1
2023-01-09 02:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-16.8,облачно,0.0,14.1,0.3,0,0,0,13,3,5,5,1,0,30,2.0,2.0,0.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,ТВ,50.9,53.8,50.9,50.4,52.8,56.9,50.5,52.6,50.5,52.3,2,0,2,1,1,winter,0,0,,0,1
2023-01-09 03:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-8.7,снег,1.8,3.2,2.9,1,0,0,9,2,3,3,1,0,20,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.6,52.0,50.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,3,0,2,1,1,winter,0,0,,0,1
2023-01-09 04:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-16.6,снег,0.1,3.3,0.1,1,0,0,8,2,3,3,1,0,18,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.1,54.9,50.9,50.4,52.8,56.9,50.5,52.6,50.5,52.3,4,0,2,1,1,winter,0,0,,0,1
2023-01-09 05:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-19.4,снег,1.4,3.7,7.5,1,0,0,9,2,4,3,1,0,22,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.9,53.7,51.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,5,0,2,1,1,winter,0,0,,0,1
2023-01-09 06:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-20.7,ясно,0.0,12.2,0.0,0,0,0,77,12,22,18,6,3,140,13.0,14.0,4.0,4.0,1.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,52.1,55.0,51.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,6,0,2,1,1,winter,0,0,,0,0
2023-01-09 07:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-23.6,снег,3.3,2.1,1.2,1,0,0,172,23,40,34,11,5,287,39.0,45.0,11.0,11.0,3.0,0.0,6.0,115.0,34.0,81.0,120.0,72.0,24.0,331.0,1,0,0,1,соцсети,50.7,54.4,49.9,50.4,52.8,56.9,50.5,52.6,50.5,52.3,7,0,2,1,1,winter,0,0,,1,0
2023-01-09 08:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-19.2,снег,0.1,6.1,11.3,1,0,0,129,17,30,26,8,4,216,28.0,32.0,8.0,8.0,2.0,0.0,4.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.5,52.7,52.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,8,0,2,1,1,winter,0,0,,1,0
2023-01-09 09:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-21.8,ясно,0.0,8.8,2.6,0,0,0,255,34,59,51,17,8,425,66.0,76.0,19.0,19.0,6.0,0.0,9.0,195.0,111.0,207.0,356.0,223.0,70.0,967.0,1,0,0,0,,51.7,51.8,50.5,50.4,52.8,56.9,50.5,52.6,50.5,52.3,9,0,2,1,1,winter,0,0,,1,0
2023-01-09 10:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-20.0,снег,1.1,3.4,1.1,1,0,0,53,9,15,13,4,2,98,6.0,7.0,2.0,2.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.1,51.7,52.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,10,0,2,1,1,winter,0,0,,0,0
2023-01-09 11:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-18.9,снег,1.6,2.8,11.3,1,0,0,50,8,14,12,4,2,91,6.0,7.0,2.0,2.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.8,51.9,52.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,11,0,2,1,1,winter,0,0,,0,0
2023-01-09 12:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-12.9,ясно,0.0,10.1,10.2,0,0,0,82,13,23,20,6,3,150,22.0,26.0,6.0,6.0,2.0,0.0,3.0,65.0,39.0,73.0,114.0,65.0,24.0,315.0,1,0,0,0,,49.5,53.2,49.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,12,0,2,1,1,winter,0,0,,0,0
2023-01-09 13:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-17.3,снег,0.1,4.5,0.3,1,0,0,56,9,16,14,4,2,103,11.0,12.0,3.0,3.0,1.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.0,52.6,50.0,50.4,52.8,56.9,50.5,52.6,50.5,52.3,13,0,2,1,1,winter,0,0,,0,0
